"compound_id"	"compound_name"	"equivalent_structures"	"primary_moa"	"moas"	"primary_target_gene_symbol"	"phase"	"rdkit_smiles"	"CAS"	"nsc"	"prefix"	"name"	"pubchem_id"	"testing_status"	"failure_reason"	"confidential_flag"	"mechanism"	"synonym"	"smiles"	"cas.y"	"found"	"duplicated"
"3729ce72ca74cb515d1481519736ac0f"	"dl-tetrandrine"	"[MLS002472978, NCGC00017376, NCGC00096942, MLS002153946, NCGC00182717, NCGC00095287, MLS000728516, NCGC00142549, NCGC00013832]"	"Calcium Channel Blocker"	"[Calcium Channel Blocker]"	""	"[Preclinical, Unknown]"	"[COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3.Cl, COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3, COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc(OC)c(OC)c3Oc3c(OC)c(OC)cc4c3[C@H](C2)N(C)CC4)CCN1C]"	"477-57-6"	"97338"	"S"	"isotetrandrine"	"401567"	""	"0"	"0"	""	"1-isotetrandrine (8ci)||isotetrandrine||berbaman, 6,6',7,12-tetramethoxy-2,2'-dimethyl- (9ci)||(+)-isotetrandrine"	"COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c(OC)c(Oc5cc6[C@@H](Cc7ccc(Oc1c2)cc7)N(C)CCc6cc5OC)c34"	"477576"	"cas"	"FALSE"
"3779cc62aecfaf164f18936202041318"	"Cep-40783"	"[NCGC00509945]"	"Tyrosine-protein Kinase Receptor Tyro3 Inhibitor"	"[Tyrosine-protein Kinase Receptor Tyro3 Inhibitor, Tyro3 Inhibitor, Hepatocyte Growth Factor Receptor Inhibitor, Tyrosine-protein Kinase Receptor Ufo Inhibitor]"	"TYRO3"	"[IND Filed]"	"[COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c(=O)n(-c5ccc(F)cc5)c4=O)cc3F)c2cc1OC]"	"1437321-24-8"	"797770"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	""	"cep-40783||cep40783||a-6502"	"COc1cc2nccc(Oc3ccc(NC(=O)C4=CN(C(C)C)C(=O)N(C4=O)c5ccc(F)cc5)cc3F)c2cc1OC"	"1437321248"	"cas"	"FALSE"
"3779db794926e896ff26a97109ea8ac2"	"Ly-3023414"	"[NCGC00485487]"	"Pi3k Inhibitor"	"[Pi3k Inhibitor, Phosphatidylinositol 3-kinase (pi3k) Inhibitor, Dna-dependent Protein Kinase Catalyic Subunit Inhibitor, Rac-alpha Serine/threonine-protein Kinase, Serine/threonine-protein Kinase Mtor Inhibitor, Ribosomal Protein S6 Kinase Beta-1 Inhibitor]"	"PIK3CA"	"[Phase II]"	"[CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21]"	"1386874-06-1"	"789968"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"PK:PIK3,MTOR"	"ly3023414||ly-3023414||a-1704"	"CO[C@@H](C)CN1C(=O)N(C)c2cnc3ccc(cc3c12)c4cncc(c4)C(C)(C)O"	"1386874061"	"cas"	"FALSE"
"37f0f0670abe0b01a3bc30a35739d196"	"Pf-06747775"	"[NCGC00509941]"	"Epidermal Growth Factor Receptor (thr790met Mutant) Inhibitor"	"[Epidermal Growth Factor Receptor (thr790met Mutant) Inhibitor, Egfr (thr790met Mutant) Inhibitor]"	"EGFR"	"[Phase I/II, Unknown]"	"[C=CC(=O)N[C@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@@H]1F, C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F]"	"1776112-90-3"	"788365"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"PK:EGFR"	"a-1391||pf06747775||pf-06747775"	"COc1nn(C)cc1Nc2nc(nc3c2ncn3C)N4C[C@@H](F)[C@@H](C4)NC(=O)C=C"	"1776112903"	"cas"	"FALSE"
"392cb130ea7b094a38a53f9a08110f5e"	"NVP-XAV-939"	"[NCGC00484998, NCGC00263549, NCGC00250397]"	"Tnks1/tnks2 Inhibitor"	"[Tnks1/tnks2 Inhibitor, Tankyrase-2 Inhibitor, Tankyrase-1 Inhibitor]"	"TNKS"	"[Preclinical, Unknown]"	"[O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2, Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2, O=c1nc(-c2ccc(C(F)(F)F)cc2)[nH]c2c1CSCC2]"	"284028-89-3"	"755761"	"S"	"XAV-939"	"-1"	"Clinical trial"	"0"	"0"	"Wnt|PK:YK,TNKS"	"s1180||xav-939||cs-0494||XAV-939 (S1180)"	"Oc1nc(nc2CCSCc12)c3ccc(cc3)C(F)(F)F"	"284028893"	"cas"	"FALSE"
"398e4c84e790f534668254f85d48165b"	"PTC-691"	"[NCGC00390655]"	"Polycomb Complex Protein Bmi-1 Inhibitor"	"[Polycomb Complex Protein Bmi-1 Inhibitor]"	"BMI1"	"[Preclinical]"	"[FC(F)(F)c1ccc(Nc2nc(-c3c(C(F)(F)F)nc4ccccn34)cs2)cc1]"	"420126-30-3"	"782006"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"PK:RET"	"a-9018||ptc691||ptc 691||ptc-691"	"FC(F)(F)c1ccc(Nc2nc(cs2)c3c(nc4ccccn34)C(F)(F)F)cc1"	"420126303"	"cas"	"FALSE"
"3a6af4f706dbb444809bd3857040a612"	"Taxol"	"[NCGC00016048, NCGC00022183, NCGC00408793, NCGC00016816, NCGC00095077, MLS000863266, NCGC00017234, NCGC00089766, MLS002154218, MLS001077297, NCGC00024995, NCGC00402381, MLS000069513, NCGC00018129, MLS002172439, MLS001074722, MLS001097642, NCGC00164367]"	"Tubulin Depolymerization Inhibitor"	"[Tubulin Depolymerization Inhibitor, Microtubule-stabilizing Agents, Multidrug Resistance Protein 1 Inhibitor]"	"TUBB"	"[Unknown, Approved]"	"[CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O, CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)CC3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)OC1C(=O)[C@@]2(C)C(O)CC3OC[C@]3(OC(C)=O)C2C(OC(=O)c2ccccc2)[C@]2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@@H]1C(=O)[C@]2(C)[C@@H]([C@H](OC(=O)c3ccccc3)[C@@]3(O)C[C@H](OC(=O)[C@@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@@]1(OC(C)=O)CO[C@@H]1C[C@H]2O, CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)C3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)COC1C[C@@H]2O, CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)[14c]2[14cH][14cH][14cH][14cH][14cH]2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O, CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@H]2O, CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@H](OC(=O)[C@@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)CC3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)OC1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H](O)[C@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@H]1C(=O)[C@]2(C)[C@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)OC1C(=O)C2(C)C(O)CC3OC[C@@]3(OC(C)=O)C2C(OC(=O)c2ccccc2)[C@@]2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C, CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C]"	"33069-62-4"	"125973, 758645"	"S, S"	"Paclitaxel, Paclitaxel"	"-1, -1"	"FDA approved, FDA approved"	"0, 0"	"0, 0"	"Tu|Tu-stab, Tu|Tu-stab"	"paclitaxel||benzenepropanoic acid, .beta.-(benzoylamino)- .alpha.-hy...||7,11-methano-5h-cyclodeca[3,4]benz[1,2-b]oxete,benzenepr...||taxol (tn) (bristol meyers)||tax-11-en-9-one, 5.beta.,20-epoxy-1,2.alpha.,4,7.beta., ...||ANX-513||BMS-181339||SDP-013||paclitaxel (usan)||Abraxane||Intaxel (from Himalayan Yew)||TAXOL, paclitaxel (usan)||;paclitaxel ||ANX-513||BMS-181339||SDP-013||paclitaxel||Abraxane||Intaxel (from Himalayan Yew)||TAXOL"	"CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C, CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)C2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C"	"33069624, 33069624"	"cas, cas"	"TRUE, TRUE"
"3aff528983fb0162d72fcc42ea10a018"	"GSK-1070916"	"[NCGC00346648]"	"Aurora Kinase B Inhibitor"	"[Aurora Kinase B Inhibitor, Aurora-b/c Inhibitor, Aurora Kinase C Inhibitor]"	"AURKB"	"[Phase II, Phase I]"	"[CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1]"	"942918-07-2"	"777445"	"S"	"GSK-1070916"	"-1"	"Clinical trial"	"0"	"0"	"PK:AURK"	"gsk-1070916||cs-0008||GSK-1070916A"	"CCn1cc(c2ccnc3[nH]c(cc23)c4cccc(CN(C)C)c4)c(n1)c5ccc(NC(=O)N(C)C)cc5"	"942918072"	"cas"	"FALSE"
"3b01a8c1290df87cd44bf284f04503fd"	"Oxfendazole"	"[NCGC00255714, NCGC00095157, MLS004712073, NCGC00386225]"	"Antiparasitic Agent"	"[Antiparasitic Agent, Tubulin Polymerization Inhibitor]"	"TUBB"	"[Phase II, Phase I]"	"[COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1, COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1]"	"53716-50-0"	"758943"	"S"	"oxfendazole (usan)"	"144075804"	""	"0"	"0"	""	"oxfendazole (usan)||;oxfendazole "	"COC(=O)Nc1nc2ccc(cc2[nH]1)S(=O)c3ccccc3"	"53716500"	"cas"	"FALSE"
"3b9cb8a46bfeaa20a65de1ffa37f1a3f"	"Torkinib"	"[NCGC00188346, NCGC00387863]"	"Mtor Inhibitor"	"[Mtor Inhibitor, Serine/threonine-protein Kinase Mtor Inhibitor, Serine/threonine Protein Kinase Mtor Inhibitor]"	"MTOR"	"[Preclinical, Unknown]"	"[CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21, CC(C)N1N/C(=C2\C=c3cc(O)ccc3=N2)c2c(N)ncnc21]"	"1092351-67-1"	"764515"	"S"	"PP-242"	"-1"	"Clinical trial"	"0"	"0"	"PK:MTOR"	"2-(4-amino-1-isopropylpyrazolo[3,4-d]pyrimidin-3-yl)-1h-...||s2218||a-1033||pp-242||pp242"	"CC(C)n1nc(c2cc3cc(O)ccc3[nH]2)c4c(N)ncnc14"	"1092351671"	"cas"	"FALSE"
"3bec50d08dac1fc64c31c12ec86702df"	"Wortmannin,penicilliumfuniculosum"	"[NCGC00390401, NCGC00025062, NCGC00261933, NCGC00163485, NCGC00387790, NCGC00016094, MLS002703028, NCGC00386204]"	"Phosphatidylinositol 3-kinase (pi3k) Inhibitor"	"[Phosphatidylinositol 3-kinase (pi3k) Inhibitor, Pi3k Inhibitor, Serine-protein Kinase Atr Inhibitor, Dna-dependent Protein Kinase Catalytic Subunit Inhibitor, Serine/threonine-protein Kinase Plk3 Inhibitor, Serine/threonine-protein Kinase Mtor Inhibitor, Serine/threonine-protein Kinase Plk1 Inhibitor, Serine-protein Kinase Atm]"	"PIK3CA"	"[Preclinical, Unknown]"	"[COC[C@@H]1OC(=O)c2coc3c2[C@]1(C)C1=C(C3=O)[C@H]2CCC(=O)[C@@]2(C)C[C@@H]1OC(C)=O, COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1OC(C)=O, COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)C2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O, COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O, COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O, COC[C@@H]1OC(=O)c2coc3c2[C@]1(C)C1=C(C3=O)[C@H]2CCC(=O)[C@]2(C)C[C@@H]1OC(C)=O]"	"19545-26-7"	"221019"	"S"	"Wortmannin"	"-1"	"Clinical trial"	"0"	"0"	"PK:PIK3"	"wortmannin||2-oxaandrosta-5,8-dieno[6,5,4-bc]furan-3,7,17-trione, 11...||3h-furo[4,3,2-de]indeno[4,5,-h]-2-benzopyran-3,6,9-trion...||sl-2052||KY-12420"	"COC[C@H]1OC(=O)c2coc3C(=O)C4=C([C@@H](C[C@@]5(C)[C@H]4CCC5=O)OC(=O)C)[C@]1(C)c23"	"19545267"	"cas"	"FALSE"
"3c6903c87ec1d48f7348a757a3536804"	"Binimetinib"	"[NCGC00345804]"	"Mek 1/2 Inhibitor"	"[Mek 1/2 Inhibitor, Dual Specificity Mitogen-activated Protein Kinase Kinase 1 Inhibitor, Dual Specificity Mitogen-activated Protein Kinase Kinase 2 Inhibitor]"	"MAP2K1"	"[Phase III, Preclinical, Approved]"	"[Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21]"	"606143-89-9"	"764042"	"S"	"ARRY-162"	"-1"	"FDA approved"	"0"	"0"	"PK:STK,MAP2K,MAP2K1,MAP2K2"	"arry-162||mek162||ct-a162||binimetinib||ARRY-438162||MEK-162"	"Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(cc12)C(=O)NOCCO"	"606143899"	"cas"	"FALSE"
"3c93959d5a74247f0587d976a8ca37ab"	"ARV-825"	"[NCGC00483927]"	"Bromodomain-containing Protein 4 Inhibitor"	"[Bromodomain-containing Protein 4 Inhibitor, Brd4 Inhibitor, Drugs Targeting Bromodomain-containing Protein 4, Drugs Targeting Bromodomains And Bet Proteins]"	"BRD4"	"[Preclinical]"	"[Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2]"	"1818885-28-7"	"789043"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"BRD"	"arv825||cs-4776||ct-arv825||arv-825"	"Cc1sc2c(C(=N[C@@H](CC(=O)Nc3ccc(OCCOCCOCCOCCNc4cccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c45)cc3)c7nnc(C)n27)c8ccc(Cl)cc8)c1C"	"1818885287"	"cas"	"FALSE"
"3cc4bfecc251e78b514d91dc9e07e612"	"Gsk461364"	"[NCGC00402371, NCGC00387842, NCGC00263112]"	"Serine/threonine-protein Kinase Plk1 Inhibitor"	"[Serine/threonine-protein Kinase Plk1 Inhibitor, Polo-like Kinase-1 (plk-1) Inhibitor]"	"PLK1"	"[Unknown, Phase I]"	"[CC(Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F, C[C@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F, C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F]"	"929095-18-1"	"754354"	"S"	"GSK-461364"	"-1"	"Clinical trial"	"0"	"0"	"PK:STK,PLK1"	"gsk-461364||ct-gsk461||2-thiophenecarboxamide, 5-[6-[(4-methyl-1-piperazinyl)me...||w-05806||GSK-461364A"	"C[C@@H](Oc1cc(sc1C(=O)N)n2cnc3ccc(CN4CCN(C)CC4)cc23)c5ccccc5C(F)(F)F"	"929095181"	"cas"	"FALSE"
"3cf8128f4a82a80dac1ef0eaed6e9703"	"Ly-2228820"	"[NCGC00346537]"	"P38 Mapk Inhibitor"	"[P38 Mapk Inhibitor, Mitogen-activated Protein Kinase 14 Inhibitor]"	"MAPK14"	"[Phase II, Phase I/II, Unknown, Phase I]"	"[CC(C)(C)Cn1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3)nc21.CS(=O)(=O)O.CS(=O)(=O)O, CC(C)(C)Cn1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3)nc21]"	"862505-00-8"	"766820"	"S"	"LY-2228820"	"-1"	"Clinical trial"	"0"	"0"	"PK:MAPK14"	"1895||5-(2-tert-butyl-5-(4-fluorophenyl)-1h-imidazol-4-yl)-3-n...||ly-2228820"	"CC(C)(C)Cn1c(N)nc2ccc(nc12)c3nc([nH]c3c4ccc(F)cc4)C(C)(C)C"	"862505008"	"cas"	"FALSE"
"3de5e1277f7df7c71e50f91d624a5f5f"	"BPTES"	"[NCGC00420698]"	"Glutaminase Inhibitor"	"[Glutaminase Inhibitor]"	"GLS"	"[Preclinical, Unknown]"	"[O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1]"	"314045-39-1"	"798303"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	""	"snx-1770||cs-4586||bptes||snx1770"	"O=C(Cc1ccccc1)Nc2nnc(CCSCCc3nnc(NC(=O)Cc4ccccc4)s3)s2"	"314045391"	"cas"	"FALSE"
"3e6d17aacaee6c16d7b054b8bc4000bc"	"PHENYLMETHYLSULFONYLFLUORIDE"	"[NCGC00346705]"	"Serine Protease Inhibitor"	"[Serine Protease Inhibitor]"	""	"[Preclinical, Unknown]"	"[O=S(=O)(F)Cc1ccccc1]"	"329-98-6"	"88499"	"S"	"pmsf"	"396084"	""	"0"	"0"	""	"pmsf||benzylsulfonyl fluoride||phenylmethanesulfonyl fluroide||phenylmethanesulfonyl fluoride||wln: wsf1r||phenylmethylsulfonyl fluoride||.alpha.-toluenesulfonyl fluoride (8ci)||benzenemethanesulfonyl fluoride (9ci)"	"FS(=O)(=O)Cc1ccccc1"	"329986"	"cas"	"FALSE"
"3ec451431a5052abaf7bafbf78e43867"	"RX-5902 (SUPINOXIN)"	"[NCGC00498438]"	"P68 Rna Helicase Inhibitor"	"[P68 Rna Helicase Inhibitor, Probable Atp-dependent Rna Helicase Ddx5 Inhibitor, Microtubule Inhibitor]"	"DDX5"	"[Phase II, Unknown]"	"[COc1cc(OC)cc(N2CCN(C(=O)Nc3nc4cc(F)ccc4nc3OC)CC2)c1]"	"888478-45-3"	"779374, 793148"	"S, S"	";4-(3, 5-dimethoxyphenyl)-N-(7-fluoro-3-methoxyquinoxali..., "	"-1, -1"	"NULL, Clinical trial"	"0, 0"	"0, 0"	"NULL, "	";4-(3, 5-dimethoxyphenyl)-n-(7-fluoro-3-methoxyquinoxali...||4-(3, 5-dimethoxyphenyl)-n-(7-fluoro-3-methoxyquinoxalin..., supinoxin||rx-5902||ct-rx5902"	"COc1cc(OC)cc(c1)N2CCN(CC2)C(=O)Nc3nc4cc(F)ccc4nc3OC, COc1cc(OC)cc(c1)N2CCN(CC2)C(=O)Nc3nc4cc(F)ccc4nc3OC"	"888478453, 888478453"	"cas, cas"	"TRUE, TRUE"
"3f3f5d44997b09d669ccafb4bab26ef4"	"Leflunomide"	"[MLS001076267, NCGC00261334, NCGC00022625, NCGC00255370, MLS000069648, NCGC00015610]"	"Jak Inhibitor"	"[Jak Inhibitor, Dhodh Inhibitor, Dihydroorotate Dehydrogenase Inhibitor, Signal Transducer And Activator Of Transcription 6 Inhibitor, Tyrosine-protein Kinase Jak3 Inhibitor, Pdgfr Family Inhibitor]"	"DHODH"	"[Approved]"	"[Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1]"	"75706-12-6"	"677411"	"S"	"leflunomide"	"517091"	""	"0"	"0"	""	"leflunomide||isoxazole-4-carboxamide, 5-methyl-n-[4-(trifluoromethyl)...||hwa 486"	"Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F"	"75706126"	"cas"	"FALSE"
"3f95264fb7566af9e212d1c6d95a6fa1"	"Parbendazole"	"[NCGC00016706]"	"Tubulin Depolymerization Inhibitor"	"[Tubulin Depolymerization Inhibitor, Tubulin Polymerization Inhibitor]"	"TUBB"	"[Not determined, Unknown]"	"[CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1]"	"14255-87-9"	"256420"	"S"	"helatac"	"138433"	""	"0"	"0"	""	"carbamic acid, (5-butyl-1h-benzimidazol-2-yl)-, methyl e...||worm guard||2-benzimidazolecarbamic acid, 5-butyl-, methyl ester (8ci)||helatac||methyl 5(6)-butyl-2-benzimidazolecarbamate||2h-benzimidazole, carbamic acid deriv.||parbendazole||methyl 5-butylbenzimidazole-2-carbamate||parbendazole(usan)||(5-butyl-2-benzimidazole)carbamic acid methyl ester||methyl 5-butyl-2-benzimidazolecarbamate||sk&f 29044||skf 29044||wln: t56 bm dnj cmvo1 g4||helmatac||5-butyl-2-(carbomethoxyamino)benzimidazole"	"CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1"	"14255879"	"cas"	"FALSE"
